Projeto;Chave;Resumo;Tipo de item;Status;Prioridade;Resolução;Responsável;Relator;Criador;Criado;Última visualização;Atualizado(a);Resolvido;Versões afetadas;Versões corrigidas;Componentes;Data limite;Votos;Seguidores;Imagens;Estimativa original;Estimativa de trabalho restante;Tempo gasto;Razão Trabalhada;Subtarefas;Itens associados;Ambiente;Descrição_x;Nível de Segurança;Progresso;Σ de Progresso;Σ de Tempo Gasto;Σ da estimativa de trabalho restante;Σ da Estimativa Original;Categorias;Categoria do status alterada;Categoria do status;Pai;Actual end;Actual start;Approvers;Category;Change reason;Change risk;Change type;Dispositivo;Epic Color;Epic Link;Epic Name;Epic Status;Flagged;Impact;Indisponível ou Inoperante;Issue color;Formulários bloqueados;Formulários abertos;Organizations;Parent Link;Participantes;Project overview key;Project overview status;Rank;Request Type;Responsável pela execução;Sistema Operacional;Sprint;Start date;Status Prazo;Story Points;Story point estimate;Formulários enviados;Target end;Target start;Team;Formulários totais;Unidade;Versão do App;[CHART] Date of First Response;development;Tempo da Primeira Resposta;Tempo de Solução;Data do registro;Pessoa que fez o registro;Tipo;"#JIRA
Card";#Solicitud Quipux;Descrição_y;Equipe;Cliente;Estimativa (h);Versão;Data Pré;Data Produção;Observações;Producto;Unnamed: 13;Responsáveis;Unnamed: 14;Unnamed: 15;Unnamed: 11;Observação;#Solicitud;Produto;"Equipe/Analista
Responsável";"https://www.quipux.com/svn/Arquitectura/Arquitectura%20Script/084_Shopping_brasil/Scripts/SSDD/Back_Version_1.5
"
RJ - Comitê Técnico - Web;OABDRJ-52;Disponibilizar somente a opção de compartilhar tela cheia pelo cidadão;Melhoria;Cancelado;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-03 08:38:00;;09/out/23 3:01 PM;2023-10-03 09:12:00;;;;;0;2;;;;;;;;;·      Percebemos que ao iniciar o compartilhamento de tela da chamada é dada a opção para cidadão de compartilhar a tela do seu navegador, tela cheia do computador ou uma janela, acreditamos que isto pode gerar uma confusão para o cidadão na chamada, sendo sugerido ao Thiago que somente apareça a opção de compartilhar a tela cheia para o cidadão.;;;;;;;;03/out/23 9:12 AM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006pj:;;;;;;;;;;;;Nenhum;;;;2023-10-03 09:12:00;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-51;Videoconferência não funcionando em outros navegadores diferente de Chrome;Bug;Concluído;Media;Itens concluídos;Thiago Morina;ARTHUR FELIPE MELO MAZZINI DA SILVA;Luiz Carlos de Miranda;2023-10-03 08:34:00;;22/fev/24 12:10 PM;2024-02-22 12:10:00;;;;;0;3;image-20231006-151742.png;;;;;;;;Já revisamos, porém ainda segue com instabilidade no navegador firefox, sendo que estamos em investigação para adequar.;;;;;;;QUIPUX;22/fev/24 12:10 PM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006pb:;;;;;;;;;;;;Nenhum;;;;2023-10-03 09:10:00;;0;142;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-49;fda;História;Concluído;Media;Itens concluídos;Não atribuído;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-02 20:11:00;;03/out/23 8:07 AM;2023-10-03 08:07:00;;;;;0;1;;;;;;;;;;;;;;;;;03/out/23 8:07 AM;Itens concluídos;;;;;;;;;;;;;;;;;;;;;;;;;0|i006ov:;;;;;;;;;;;;Nenhum;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-48;Chatbot travou em um momento;Bug;Cancelado;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-02 15:20:00;;03/out/23 2:53 PM;2023-10-03 14:53:00;;;;;0;2;WhatsApp Image 2023-10-02 at 15.20.43.jpeg;;;;;;;;;;;;;;;;03/out/23 2:53 PM;Itens concluídos;Chatbot;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006on:;;;;;;;;;;;;Nenhum;;;;2023-10-03 09:09:00;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-46;Permitindo mais de um agendamento para o mesmo serviço;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-02 14:55:00;;04/out/23 12:22 PM;2023-10-04 12:22:00;;;;;0;2;;;;;;;;;;;;;;;;;04/out/23 12:22 PM;Itens concluídos;Agendamento;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006o7:;;;;;;;;;;;;Nenhum;;;;2023-10-03 09:08:00;;0;1;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-44;"Criação de agenda de ""encaixe"" para utilização quando necessário.";Melhoria;Concluído;Media;Itens concluídos;Thiago Morina;ARTHUR FELIPE MELO MAZZINI DA SILVA;ARTHUR FELIPE MELO MAZZINI DA SILVA;2023-10-02 14:47:00;;08/fev/24 11:20 AM;2024-02-08 11:20:00;;;;;0;2;image-20231010-194935.png;;;;;;;;As senhas de encaixe são agendamentos feitos pela operação para os casos que pelo Portal não tenha agenda disponível para o cidadão.;;;;;;;QUIPUX;08/fev/24 11:20 AM;Itens concluídos;Atende;;;;;;;;;;;;;;;;;;;;;;;;0|i006nr:;;THIAGO MORINA;;;;;;;;;;Nenhum;;;;2023-10-03 08:45:00;;0;128;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-43;Apresentando cidade que não existem no estado do RJ;Bug;Concluído;Media;Itens concluídos;Thiago Morina;André Moreira Anjos;André Moreira Anjos;2023-10-02 13:11:00;;18/jan/24 9:40 AM;2024-01-18 09:40:00;;;;;0;3;Screenshot at Oct 02 10-51-23.png;;;;;;;;;;;;;;;;18/jan/24 9:40 AM;Itens concluídos;Área logada Cidadão;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006nj:;;;;;;;;;;;;Nenhum;;;;2023-10-03 09:07:00;;0;107;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-42;Filtro atendimento virtual não aplicando para todos os itens;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-02 11:45:00;;02/abr/24 4:42 PM;2024-04-02 16:42:00;;;;22/mar/24;0;2;WhatsApp Image 2023-10-02 at 11.44.51.jpeg;;;;;;;;;;;;;;;QUIPUX;02/abr/24 4:42 PM;Itens concluídos;Director;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006n3:;;;;;;Atrasado;;;;;;Nenhum;;;;2023-10-03 08:43:00;;0;183;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-40;Não enviado e-mail para reagendamento feito pelo atendente;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-02 11:21:00;;03/out/23 8:47 AM;2023-10-03 08:47:00;;;;;0;2;;;;;;;;;;;;;;;;;03/out/23 8:47 AM;Itens concluídos;Mensageria;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006mn:;;;;;;;;;;;;Nenhum;;;;2023-10-03 08:47:00;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-39;O hiperlink do meus agendamentos está incorreto;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-02 09:47:00;;03/out/23 8:20 AM;2023-10-03 08:20:00;;;;;0;1;;;;;;;;;;;;;;;;;03/out/23 8:20 AM;Itens concluídos;Área logada Cidadão;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006mf:;;;;;;;;;;;;Nenhum;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-38;Não está apresentando os agendamentos no Meu RJ;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-10-02 09:47:00;;03/out/23 9:06 AM;2023-10-03 09:06:00;;;;;0;2;Erro00001.jpeg;;;;;;;;Conforme anexo não consta agendamento realizado.;;;;;;;;03/out/23 9:06 AM;Itens concluídos;Área logada Cidadão;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006m7:;;;;;;;;;;;;Nenhum;;;;2023-10-03 09:06:00;;0;0;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-35;Hiperlink de dúvidas do e-mail não está com URL de produção;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-09-28 19:58:00;;03/out/23 8:29 AM;2023-10-03 08:29:00;;;;;0;1;;;;;;;;;;;;;;;;;03/out/23 8:29 AM;Itens concluídos;Mensageria;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006lb:;;;;;;;;;;;;Nenhum;;;;;;0;4;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-34;Apresenta um horário que não está disponível para agendamento;Bug;Cancelado;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-09-28 19:49:00;;03/out/23 11:31 AM;2023-10-03 11:31:00;;;;;0;2;;;;;;;;;;;;;;;;;03/out/23 11:31 AM;Itens concluídos;Interface Cidadão;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006l3:;;;;;;;;;;;;Nenhum;;;;2023-10-03 09:04:00;;4;4;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-33;Sistema não está processando agendamento na primeira tentativa;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-09-28 19:43:00;;24/out/23 2:10 PM;2023-10-24 14:10:00;;;;;0;2;;;;;;;;;;;;;;;;;24/out/23 2:10 PM;Itens concluídos;Interface Cidadão;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006kv:;;;;;;;;;;;;Nenhum;;;;2023-10-03 08:54:00;;4;25;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-32;Serviço vale social apresentando todas as cidades;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-09-28 19:35:00;;03/out/23 8:22 AM;2023-10-03 08:22:00;;;;;0;1;;;;;;;;;;;;;;;;;03/out/23 8:22 AM;Itens concluídos;Interface Cidadão;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006kn:;;;;;;;;;;;;Nenhum;;;;;;0;4;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-31;Logos sem direcionamento para home;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-09-28 19:34:00;;03/out/23 8:22 AM;2023-10-03 08:22:00;;;;;0;1;;;;;;;;;;;;;;;;;03/out/23 8:22 AM;Itens concluídos;Interface Cidadão;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006kf:;;;;;;;;;;;;Nenhum;;;;;;0;4;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-29;E-mail de agendamento;Bug;Concluído;Media;Itens concluídos;Thiago Morina;Igor Silva de Oliveira;Luiz Carlos de Miranda;2023-09-28 19:29:00;;18/jan/24 9:45 AM;2024-01-18 09:45:00;;;;;0;2;;;;;;;;;não está sendo enviado o e-mail de agendamento realizado;;;;;;;;18/jan/24 9:45 AM;Itens concluídos;Mensageria;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006jz:;;;;;;;;;;;;Nenhum;;;;;;0;111;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-27;Bloco Funcionários;Bug;Concluído;Media;Itens concluídos;Thiago Morina;André Moreira Anjos;André Moreira Anjos;2023-09-28 17:50:00;;05/out/23 3:45 PM;2023-10-05 15:45:00;;;;;0;2;Screenshot at Sep 28 17-50-13.png;;;;;;;;;;;;;;;;05/out/23 3:45 PM;Itens concluídos;Director;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006jj:;;;;;;;;;;;;Nenhum;;;;2023-10-03 08:41:00;;4;6;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-26;Bloco - status atual das senha - tipo do atendimento;Bug;Concluído;Media;Itens concluídos;Thiago Morina;André Moreira Anjos;André Moreira Anjos;2023-09-28 17:48:00;;18/jan/24 9:58 AM;2024-01-18 09:58:00;;;;;0;3;Imagem do WhatsApp de 2023-10-05 à(s) 15.39.32_392118a1.jpg;;;;;;;;;;;;;;;;18/jan/24 9:58 AM;Itens concluídos;Director;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006jb:;;;;;;;;;;;;Nenhum;;;;2023-10-03 08:35:00;;4;111;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-25;Bloco agendamentos não mostrando tipo do atendimento;Bug;Concluído;Media;Itens concluídos;Thiago Morina;André Moreira Anjos;André Moreira Anjos;2023-09-28 17:46:00;;18/jan/24 9:56 AM;2024-01-18 09:56:00;;;;;0;3;Screenshot at Sep 28 17-47-10.png;;;;;;;;;;;;;;;;18/jan/24 9:56 AM;Itens concluídos;Director;;;;;;;;;;;;;;;;purple;;;;;;;;0|i006j3:;;;;;;;;;;;;Nenhum;;;;2023-10-03 08:33:00;;4;111;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-260;Plataforma de envio de email;Melhoria;Concluído;Media;Itens concluídos;Fernanda  Rodrigues;Ana Sousa;Ana Sousa;2023-09-22 10:50:00;;21/mar/24 11:34 AM;2024-03-21 11:34:00;;;;06/out/23;0;4;;;;;;;;;"# Possibilidade de personalizar os email que saem da plataforma da Aldeamo;
# Possui textos ainda em espanhol que precisam ser traduzidos.";;;;;;;SDC_MKT;21/mar/24 11:34 AM;Itens concluídos;Mensageria;;;;;;;;;;;;;;;;;;;;;;;;0|i0068j:;;;;;;;;;;;;Nenhum;;;;2023-10-20 10:28:00;;27;181;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-20;Possibilitar Plano de Fundo no atendimento por videoconferência;Melhoria;Concluído;Media;Itens concluídos;Thiago Morina;Luiz Carlos de Miranda;Luiz Carlos de Miranda;2023-09-19 12:44:00;17/mai/24 8:17 AM;17/mai/24 8:18 AM;2024-05-17 08:18:00;;;;08/mai/24;0;4;Poupa Tempo RJ  (292df553-38ca-4ae4-85eb-3763a22b7d4c).jpg;;;;;;OABDRJ-18;;Desenvolver a possibilidade do atendente incluir um plano de fundo personalizado no atendimento por videoconferência;;;;;;;QUIPUX;17/mai/24 8:18 AM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;;;;;;;;;0|i006gv:;;;;;;;;;;;;Nenhum;;;;2023-10-03 09:31:00;;13;240;;Alex;Solicitação;OABDRJ-20;;"Possibilitar Plano de Fundo no atendimento por videoconferência
Desenvolver a possibilidade do atendente incluir um plano de fundo personalizado no atendimento por videoconferência";DSV;;;V4.21;2024-02-05 00:00:00;2024-08-05 00:00:00;Card resolvido.;RJ;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-18;Plano de fundo para as videochamadas;Melhoria;Concluído;Media;Itens concluídos;Kamila Saraiva Da Silva Soares;Eduardo Soares de Oliveira;Eduardo Soares de Oliveira;2023-09-19 11:47:00;;24/mar/24 8:38 AM;2024-03-24 08:38:00;;;;;0;1;Poupa Tempo RJ .jpg;;;;;;OABDRJ-20;;Criação de um plano de fundo com a identidade visual do Programa.;;;;;;;SDC_MKT;24/mar/24 8:38 AM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;;;;;;;;;0|i006gn:;;;;;;;;;;;;Nenhum;;;;;;0;186;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-12;Link de acesso a videochamada;Melhoria;Concluído;Media;Itens concluídos;Thiago Morina;Eduardo Soares de Oliveira;Eduardo Soares de Oliveira;2023-09-19 10:09:00;;22/fev/24 2:10 PM;2024-02-22 14:10:00;;;;26/set/23;0;1;;;;;;;;;"O Cidadão deve ser capaz de clicar no link para entrar na videochamada a partir da lista de agendamentos. Hoje o cidadão precisa copiar e colar a URL no navegador para acessar a videochamada. 

*Evidências:*";;;;;;;QUIPUX;22/fev/24 2:10 PM;Itens concluídos;Videoconferência;;;;;;;;;;;;;;;;;;;;;;;;0|i006g7:;;;;;19/set/23;;;;;;;Nenhum;;;;;;0;156;;;;;;;;;;;;;;;;;;;;;;;;
RJ - Comitê Técnico - Web;OABDRJ-261;Relatórios de atendimento remoto feitos pelo BO Digital possuir direcionamento e identificação que permita referenciar para cada unidade por regionalidade.;Melhoria;Concluído;Media;Itens concluídos;Thiago Morina;Ana Sousa;Ana Sousa;2023-09-14 17:03:00;;05/mar/24 9:46 AM;2024-03-05 09:46:00;;;;01/mar/24;0;4;;;;;;;;;;;;;;;;RJ;05/mar/24 9:46 AM;Itens concluídos;Director;;;;;;;;;;;;;;;;;;;;;;;;0|i0066f:;;;;;;;;;;;;Nenhum;;;;2023-09-21 22:40:00;;7;172;;;;;;;;;;;;;;;;;;;;;;;;
